date_day,ad_source,campaign_name,country,platform,spend_usd,impressions,clicks,installs,conversions
2025-09-29,tiktok,tt_creator_push,BG,ios,294.12,"15,243",828,219,53
2025-03-24,tiktok,tt_creator_push,CZ,ios,109.36,"18,196",497,146,36
2025-06-20,twitter,x_app_installs,CY,ios,67.59,"9,874",294,21,3
2025-06-04,affiliate,aff_autumn,LT,ios,18.22,"5,487",31,6,0
2025-04-01,google,google_pmax_2025,SI,android,649.72,"18,754",1115,130,16
2025-07-28,affiliate,aff_summer,SI,android,62.11,"7,936",113,17,1
2025-04-17,facebook,fb_conversion_2025,RO,ios,150.54,"16,908",443,147,22
2025-07-07,facebook,fb_app_install,BE,android,137.75,"10,095",158,25,5
2025-07-15,affiliate,aff_spring,PT,ios,20.74,"6,333",131,9,1
2025-10-20,facebook,fb_brand_awareness,LV,ios,43.82,"7,130",205,61,5
2025-07-04,twitter,x_retargeting,NL,android,56.94,"10,931",215,15,2
2025-05-12,instagram,ig_app_install,LU,ios,96.79,"11,442",227,30,4
2025-09-25,affiliate,aff_summer,CY,android,100.43,"8,576",98,12,1
2025-03-01,twitter,x_web_conversions,LV,android,65.5,"7,920",225,33,7
2025-06-07,affiliate,aff_summer,PL,ios,49.28,"6,392",110,16,1
2025-10-11,affiliate,aff_winter,HU,android,11.35,"2,123",31,5,1
2025-08-03,tiktok,tt_creator_push,RO,ios,235.69,"13,733",383,48,4
2025-05-11,twitter,x_retargeting,LV,android,112.62,"10,098",255,27,3
2025-04-23,instagram,ig_retargeting,IE,ios,170.1,"7,525",316,41,3
2025-03-20,tiktok,tt_spark_ads,AT,ios,38.46,"4,203",60,12,1
2025-03-23,affiliate,aff_autumn,SI,ios,18.27,"5,169",68,7,1
2025-05-01,tiktok,tt_creator_push,CZ,ios,24.91,"3,035",133,34,2
2025-05-29,instagram,ig_story_launch,IE,android,23.68,"3,507",105,19,1
2025-09-29,tiktok,tt_app_installs,MT,ios,193.45,"10,644",456,59,5
2025-04-15,tiktok,tt_creator_push,BG,android,83.27,"5,543",221,40,5
2025-12-01,google,google_display_retargeting,CZ,ios,62.07,"4,200",259,51,7
2025-03-19,tiktok,tt_spark_ads,MT,ios,152.71,"7,768",339,49,6
2025-03-20,google,google_search_brand,CY,android,163.82,"6,439",250,23,1
2025-05-03,google,google_youtube_video,LV,android,118.35,"5,573",135,32,8
2025-08-23,instagram,ig_story_launch,DE,android,118.29,"8,337",137,40,4
2025-07-18,tiktok,tt_spark_ads,AT,ios,114.99,"7,338",302,52,6
2025-02-22,twitter,x_awareness,SK,ios,198.38,"11,168",119,13,3
2025-11-02,google,google_search_brand,BG,android,199.23,"5,935",272,36,6
2025-09-03,facebook,fb_brand_awareness,HR,android,103.5,"5,105",110,25,2
2025-10-18,google,google_youtube_video,LU,ios,50.85,"4,462",214,41,9
2025-12-23,twitter,x_app_installs,SE,ios,72.35,"7,386",61,10,2
2025-01-15,twitter,x_awareness,HU,android,138.78,"7,893",81,16,2
2025-05-26,facebook,fb_brand_awareness,BG,ios,191.53,"7,013",70,12,2
2025-10-23,google,google_youtube_video,BE,ios,115.98,"5,687",163,20,2
2025-01-07,affiliate,aff_summer,SI,ios,90.6,"13,410",71,12,2
2025-08-06,facebook,fb_retargeting,FI,android,165.08,"5,995",188,65,5
2025-08-03,twitter,x_web_conversions,LT,android,111.74,"9,665",143,10,2
2025-02-23,twitter,x_retargeting,GR,android,151.97,"14,002",131,13,2
2025-03-09,facebook,fb_retargeting,PL,ios,142.72,"7,221",142,46,3
2025-02-01,instagram,ig_retargeting,AT,ios,266.33,"11,547",284,66,8
2025-04-12,facebook,fb_retargeting,DE,ios,196.25,"7,746",136,40,12
2025-01-21,facebook,fb_brand_awareness,SE,ios,91.59,"6,978",131,22,3
2025-05-24,tiktok,tt_spark_ads,CZ,ios,80.02,"8,554",257,80,14
2025-08-30,tiktok,tt_spark_ads,CY,ios,101.47,"4,715",76,15,3
2025-08-25,instagram,ig_retargeting,DK,android,84.7,"8,520",113,25,1
2025-12-29,twitter,x_web_conversions,SE,ios,195.77,"11,996",90,16,2
2025-05-23,affiliate,aff_winter,HU,ios,77.9,"5,968",96,17,3
2025-11-10,facebook,fb_app_install,ES,android,136.84,"5,538",91,16,5
2025-11-30,affiliate,aff_spring,AT,ios,111.34,"8,183",203,31,5
2025-09-11,google,google_display_retargeting,HU,android,153.06,"4,801",316,48,12
2025-05-22,instagram,ig_reels_push,RO,android,180.3,"8,375",250,63,13
2025-04-06,google,google_display_retargeting,LV,android,179.05,"7,701",158,37,9
2025-11-30,facebook,fb_conversion_2025,LV,ios,88.26,"12,258",381,129,31
2025-01-08,affiliate,aff_summer,FR,android,34.4,"5,935",63,4,1
2025-07-31,affiliate,aff_summer,IE,android,99.85,"10,339",80,12,1
2025-07-23,google,google_search_brand,SK,android,115.14,"7,154",218,50,4
2025-10-24,twitter,x_retargeting,ES,ios,157.57,"11,106",214,37,3
2025-01-24,google,google_pmax_2025,FI,android,67.5,"4,245",295,42,13
2025-12-15,instagram,ig_reels_push,DE,ios,112.18,"11,098",433,112,7
2025-12-23,google,google_youtube_video,PL,android,100.33,"8,073",236,48,11
2025-07-17,twitter,x_retargeting,GR,ios,57.7,"10,796",72,15,1
2025-06-11,affiliate,aff_summer,LT,ios,61.72,"5,025",107,18,3
2025-03-23,google,google_display_retargeting,PT,android,402.9,"13,416",647,173,46
2025-04-24,affiliate,aff_autumn,PL,ios,24.86,"4,211",24,2,0
2025-06-18,tiktok,tt_creator_push,DK,android,68.36,"8,014",101,23,3
2025-01-11,tiktok,tt_spark_ads,LT,android,63.11,"5,725",302,36,9
2025-05-21,instagram,ig_retargeting,AT,android,104.63,"11,532",203,45,11
2025-02-21,tiktok,tt_spark_ads,LT,android,61.84,"8,413",303,59,11
2025-09-27,facebook,fb_conversion_2025,EE,ios,133.89,"13,482",417,126,26
2025-06-25,affiliate,aff_autumn,SI,ios,43.09,"13,403",164,15,2
2025-06-30,affiliate,aff_summer,FR,ios,61.32,"10,035",197,16,1
2025-11-18,affiliate,aff_autumn,NL,android,23.52,"8,935",63,7,0
2025-04-20,twitter,x_app_installs,GR,ios,103.96,"8,070",51,4,1
2025-11-28,affiliate,aff_summer,DE,ios,240.6,"21,398",160,18,2
2025-01-30,google,google_search_brand,NL,ios,156.51,"6,332",230,24,6
2025-06-16,twitter,x_awareness,HU,android,36.01,"7,284",213,26,3
2025-04-15,instagram,ig_app_install,BE,android,31.68,"5,566",141,23,1
2025-01-30,instagram,ig_reels_push,CZ,ios,157.13,"6,554",238,31,3
2025-09-08,twitter,x_app_installs,RO,android,153.42,"9,720",243,39,4
2025-10-31,tiktok,tt_conversion_2025,SK,android,138.47,"7,480",407,116,8
2025-03-30,instagram,ig_reels_push,FI,android,406.01,"18,159",748,115,17
2025-08-08,affiliate,aff_winter,EE,ios,33.15,"8,205",142,8,0
2025-11-21,facebook,fb_brand_awareness,CY,android,110,"9,209",307,91,8
2025-11-11,twitter,x_awareness,HR,android,42.68,"4,232",57,12,1
2025-11-12,facebook,fb_retargeting,RO,ios,217.8,"7,802",86,17,2
2025-08-12,google,google_pmax_2025,AT,ios,389.54,"15,035",1000,268,55
2025-03-28,twitter,x_app_installs,FR,ios,193.39,"11,515",106,11,1
2025-01-24,google,google_display_retargeting,BG,ios,144.83,"4,436",192,34,5
2025-03-01,tiktok,tt_spark_ads,SI,ios,139.65,"6,574",324,79,11
2025-03-25,instagram,ig_story_launch,NL,android,74.4,"9,632",345,96,16
2025-12-05,instagram,ig_app_install,ES,ios,208.1,"13,084",567,68,10
2025-09-16,facebook,fb_retargeting,EE,android,67.73,"6,831",67,23,5
2025-04-09,twitter,x_app_installs,FI,ios,27.2,"5,368",131,13,3
2025-01-09,tiktok,tt_spark_ads,CZ,android,306,"17,565",273,82,8
2025-08-26,google,google_display_retargeting,LU,android,383.57,"16,707",774,130,29
2025-01-10,affiliate,aff_autumn,CZ,android,79.11,"13,995",88,13,0
2025-09-07,facebook,fb_app_install,LT,android,243.61,"10,056",181,33,4
2025-02-20,tiktok,tt_conversion_2025,LT,ios,72.97,"8,406",269,83,9
2025-10-30,twitter,x_awareness,GR,android,103.62,"6,946",60,8,1
2025-07-27,google,google_search_brand,FI,android,454.06,"15,553",612,51,7
2025-08-18,facebook,fb_app_install,MT,ios,40.2,"2,959",51,12,3
2025-05-02,google,google_search_brand,BG,android,628.45,"19,213",897,148,41
2025-05-07,affiliate,aff_summer,GR,android,57.01,"6,674",102,16,3
2025-05-18,google,google_display_retargeting,RO,android,140.38,"5,816",341,83,24
2025-10-05,affiliate,aff_winter,SI,android,67.13,"5,464",73,12,2
2025-03-05,instagram,ig_story_launch,CZ,ios,153.53,"8,795",257,31,9
2025-12-06,tiktok,tt_creator_push,DK,ios,163.44,"18,109",939,210,22
2025-09-22,tiktok,tt_spark_ads,HU,ios,30.22,"4,429",81,22,1
2025-06-09,instagram,ig_app_install,PT,android,33.25,"2,159",77,15,1
2025-05-02,tiktok,tt_spark_ads,IE,ios,77.78,"3,924",60,14,1
2025-01-28,tiktok,tt_spark_ads,HR,ios,48.14,"7,941",291,48,5
2025-04-01,tiktok,tt_app_installs,LT,android,132.42,"13,816",377,115,24
2025-03-26,twitter,x_app_installs,LT,android,177.08,"10,954",237,41,8
2025-07-10,tiktok,tt_conversion_2025,AT,ios,54.1,"7,698",285,48,12
2025-02-16,tiktok,tt_conversion_2025,BG,android,75.52,"9,912",517,111,22
2025-12-19,instagram,ig_app_install,ES,ios,70.51,"10,382",276,69,13
2025-06-25,twitter,x_awareness,BG,android,178.98,"14,975",225,25,5
2025-05-07,affiliate,aff_autumn,BE,android,81.13,"6,245",37,4,0
2025-02-19,google,google_search_brand,RO,android,126.79,"7,146",441,97,24
2025-08-10,affiliate,aff_spring,SE,ios,13.78,"4,737",79,9,1
2025-11-26,affiliate,aff_autumn,IT,ios,26.01,"2,707",38,5,0
2025-05-06,affiliate,aff_winter,CZ,ios,266.35,"28,261",592,70,7
2025-02-07,google,google_display_retargeting,SE,ios,71.78,"2,627",90,24,2
2025-08-22,google,google_pmax_2025,BG,android,487.32,"14,048",861,80,18
2025-12-28,affiliate,aff_spring,BE,ios,97.77,"7,484",30,5,0
2025-08-22,google,google_display_retargeting,HU,android,230.29,"9,658",388,80,10
2025-10-13,google,google_search_brand,PT,ios,200.11,"14,702",865,238,16
2025-10-14,twitter,x_web_conversions,ES,ios,62.23,"14,139",275,21,1
2025-05-12,facebook,fb_retargeting,FI,ios,93.75,"8,925",267,38,9
2025-04-09,tiktok,tt_spark_ads,SI,android,90.51,"8,819",161,39,8
2025-10-16,tiktok,tt_creator_push,IT,ios,38.51,"6,600",173,36,5
2025-03-21,twitter,x_app_installs,HR,android,32.22,"10,615",308,58,7
2025-11-07,google,google_search_brand,SK,android,85.25,"9,875",236,49,6
2025-06-19,affiliate,aff_summer,DK,ios,24.25,"9,584",113,7,1
2025-07-07,twitter,x_web_conversions,PL,android,41.39,"13,751",273,40,3
2025-02-20,instagram,ig_story_launch,NL,android,68.24,"6,591",203,56,13
2025-09-23,instagram,ig_app_install,BE,ios,87.11,"10,308",131,32,2
2025-02-02,affiliate,aff_autumn,LV,ios,38.84,"7,659",102,10,1
2025-03-10,affiliate,aff_winter,DE,ios,113.05,"12,435",205,29,1
2025-10-16,tiktok,tt_conversion_2025,PT,ios,164.28,"8,520",319,45,10
2025-08-30,affiliate,aff_autumn,NL,ios,96.72,"7,820",192,32,3
2025-05-30,tiktok,tt_spark_ads,ES,ios,277.05,"15,080",293,92,12
2025-03-23,tiktok,tt_conversion_2025,CZ,ios,80.15,"7,688",288,56,13
2025-02-08,tiktok,tt_conversion_2025,PT,ios,319.98,"14,787",359,37,3
2025-02-12,affiliate,aff_winter,SK,android,178.74,"12,927",69,4,1
2025-03-22,instagram,ig_retargeting,CZ,ios,462.15,"25,907",1071,287,66
2025-08-20,twitter,x_web_conversions,HU,ios,112.66,"10,991",117,25,3
2025-06-05,google,google_youtube_video,DK,android,171.36,"19,264",468,93,19
2025-03-08,tiktok,tt_creator_push,HR,ios,211.84,"9,968",178,29,3
2025-09-23,google,google_display_retargeting,MT,android,104.48,"5,817",177,23,7
2025-05-19,tiktok,tt_app_installs,IT,android,126.82,"13,009",601,191,36
2025-02-24,google,google_search_brand,GR,ios,222.99,"14,135",567,151,39
2025-01-27,facebook,fb_conversion_2025,FI,android,431.18,"17,276",481,134,34
2025-10-24,facebook,fb_app_install,ES,ios,179.5,"12,134",167,50,7
2025-08-07,facebook,fb_retargeting,SI,android,119.05,"10,872",127,37,6
2025-03-23,affiliate,aff_spring,LU,android,97.98,"10,246",178,31,4
2025-12-30,twitter,x_app_installs,DK,android,98.05,"10,475",185,40,9
2025-09-25,affiliate,aff_summer,BE,ios,28.5,"8,040",151,8,1
2025-01-17,twitter,x_awareness,LT,android,129.04,"9,306",225,42,9
2025-10-03,tiktok,tt_creator_push,BE,ios,273.24,"20,243",508,157,9
2025-06-10,affiliate,aff_winter,FI,ios,80.3,"8,603",162,26,2
2025-11-11,twitter,x_web_conversions,FI,android,57.52,"8,196",98,19,4
2025-04-19,affiliate,aff_autumn,PT,android,145.08,"11,465",232,23,2
2025-09-28,google,google_search_brand,LU,ios,26.55,"2,637",118,28,9
2025-10-30,instagram,ig_story_launch,LU,ios,94.07,"8,625",96,16,2
2025-07-11,facebook,fb_app_install,EE,ios,130.14,"6,284",79,10,2
2025-04-25,tiktok,tt_conversion_2025,BG,ios,135.73,"8,120",161,37,8
2025-01-26,google,google_search_brand,EE,ios,57.82,"4,290",284,35,8
2025-06-19,google,google_youtube_video,BE,ios,141.23,"7,742",416,51,5
2025-04-14,twitter,x_awareness,CZ,ios,48.24,"9,355",237,17,2
2025-06-11,facebook,fb_app_install,EE,ios,347.42,"15,624",260,54,4
2025-12-26,google,google_display_retargeting,CZ,ios,229.18,"14,433",643,85,6
2025-05-29,twitter,x_web_conversions,PT,ios,47.23,"11,675",242,49,10
2025-04-05,affiliate,aff_autumn,LT,ios,93.52,"12,045",171,17,2
2025-08-28,affiliate,aff_autumn,EE,android,98.82,"9,246",199,26,3
2025-04-03,facebook,fb_retargeting,LU,ios,53.36,"5,790",193,38,3
2025-05-26,affiliate,aff_autumn,EE,android,72.62,"10,403",231,36,4
2025-07-11,twitter,x_app_installs,IT,android,124.82,"10,922",80,5,1
2025-02-21,affiliate,aff_autumn,IE,android,61.09,"4,398",38,5,1
2025-04-13,instagram,ig_app_install,BE,ios,37.62,"7,263",186,31,8
2025-06-13,google,google_display_retargeting,BG,android,59.63,"5,781",125,14,4
2025-03-14,affiliate,aff_winter,SI,ios,42.6,"10,558",111,9,1
2025-08-02,tiktok,tt_app_installs,IT,ios,72.44,"4,069",150,35,7
2025-10-09,tiktok,tt_conversion_2025,FI,android,102.04,"6,607",331,62,9
2025-08-06,facebook,fb_conversion_2025,HR,ios,66.03,"6,432",164,44,10
2025-09-17,instagram,ig_story_launch,AT,android,124.77,"5,321",82,13,3
2025-07-31,facebook,fb_app_install,SI,ios,206.1,"8,011",149,27,5
2025-07-09,twitter,x_awareness,ES,android,39.61,"7,588",61,6,1
2025-05-26,google,google_pmax_2025,GR,android,507.24,"15,445",454,50,6
2025-10-02,twitter,x_retargeting,CY,android,87.76,"5,893",138,19,4
2025-10-24,google,google_pmax_2025,HU,ios,86.93,"9,875",222,23,6
2025-06-04,twitter,x_web_conversions,IT,android,146.56,"15,116",102,9,1
2025-08-30,tiktok,tt_app_installs,EE,android,249.47,"19,417",673,79,4
2025-11-05,tiktok,tt_app_installs,RO,android,293.79,"13,646",355,63,14
2025-04-29,instagram,ig_story_launch,EE,android,115.01,"6,526",268,32,2
2025-06-13,tiktok,tt_app_installs,CY,android,50.56,"3,477",133,28,2
2025-04-10,tiktok,tt_creator_push,LU,ios,85.38,"4,931",155,17,2
2025-12-22,facebook,fb_conversion_2025,GR,android,152.82,"7,353",60,10,2
2025-09-05,instagram,ig_story_launch,HR,ios,259.27,"17,485",426,94,25
2025-04-26,twitter,x_retargeting,SK,android,36.07,"6,770",73,8,2
2025-03-01,facebook,fb_retargeting,SK,ios,123.09,"9,969",341,74,12
2025-12-15,instagram,ig_reels_push,PT,android,85.62,"5,023",214,55,4
2025-08-23,facebook,fb_conversion_2025,FR,android,280.33,"10,799",356,45,13
2025-10-05,tiktok,tt_conversion_2025,LV,android,43.18,"9,215",237,46,5
2025-09-09,instagram,ig_retargeting,AT,android,108.48,"6,282",71,10,2
2025-10-18,affiliate,aff_winter,BG,android,54.88,"9,017",65,6,1
2025-01-07,tiktok,tt_app_installs,PT,android,132.33,"18,323",554,129,15
2025-11-25,instagram,ig_app_install,GR,ios,226.38,"10,043",171,46,8
2025-04-01,google,google_display_retargeting,HR,android,220.6,"9,218",263,41,9
2025-12-01,twitter,x_retargeting,DK,android,93.48,"10,359",118,12,2
2025-07-31,google,google_youtube_video,AT,android,231.19,"7,064",170,46,12
2025-06-18,tiktok,tt_spark_ads,HU,android,87.05,"5,021",76,23,5
2025-07-17,twitter,x_retargeting,AT,ios,118.08,"8,381",223,32,5
2025-02-03,tiktok,tt_conversion_2025,AT,ios,92.84,"6,547",346,59,5
2025-07-15,google,google_display_retargeting,LV,ios,73.38,"3,938",264,68,19
2025-04-13,tiktok,tt_conversion_2025,RO,ios,56.33,"6,525",123,32,3
2025-08-03,google,google_display_retargeting,SK,ios,192.91,"13,794",904,113,21
2025-11-13,affiliate,aff_winter,PT,ios,108.04,"8,968",216,22,3
2025-11-03,tiktok,tt_app_installs,HU,android,110.54,"10,303",313,70,15
2025-04-08,twitter,x_web_conversions,FI,ios,140.19,"10,696",79,11,1
2025-03-13,facebook,fb_conversion_2025,BE,android,271.12,"11,072",358,84,15
2025-03-28,affiliate,aff_spring,MT,ios,66.73,"9,024",175,29,5
2025-09-25,facebook,fb_brand_awareness,CZ,ios,149.8,"8,027",186,55,3
2025-11-06,twitter,x_web_conversions,FI,android,156.7,"8,760",189,39,2
2025-11-12,facebook,fb_retargeting,AT,ios,150.17,"9,966",158,54,7
2025-11-19,twitter,x_app_installs,IT,android,75.81,"8,337",222,34,2
2025-02-12,affiliate,aff_winter,SE,android,63.33,"21,016",316,53,3
2025-01-12,google,google_youtube_video,LT,android,137.84,"10,471",330,49,10
2025-08-12,twitter,x_retargeting,FR,android,77.75,"9,296",72,11,1
2025-07-10,twitter,x_app_installs,DE,ios,13.37,"2,963",65,9,1
2025-03-24,instagram,ig_app_install,LV,ios,76.11,"5,601",205,57,5
2025-06-06,facebook,fb_conversion_2025,LU,android,169.66,"6,779",65,22,2
2025-03-23,google,google_youtube_video,GR,ios,367.22,"11,370",515,52,16
2025-11-21,twitter,x_app_installs,AT,android,147.15,"8,608",65,4,1
2025-04-19,facebook,fb_brand_awareness,DK,android,120.62,"7,613",154,36,6
2025-02-13,tiktok,tt_conversion_2025,HR,android,98.69,"9,667",499,108,25
2025-05-24,instagram,ig_app_install,CZ,android,27.44,"4,178",159,18,1
2025-11-16,google,google_pmax_2025,IT,ios,702.95,"20,845",608,86,27
2025-09-19,affiliate,aff_autumn,HR,android,36.87,"4,329",21,3,1
2025-01-31,twitter,x_awareness,NL,android,91.19,"11,872",214,19,2
2025-12-13,instagram,ig_story_launch,LU,ios,285.21,"14,443",148,39,6
2025-09-14,facebook,fb_retargeting,LT,ios,219.97,"9,993",324,112,24
2025-03-26,tiktok,tt_conversion_2025,RO,ios,165.06,"13,844",726,203,13
2025-09-06,facebook,fb_retargeting,PL,ios,238.98,"18,247",424,68,11
2025-07-11,tiktok,tt_app_installs,IE,android,59.1,"4,334",208,64,7
2025-11-28,google,google_display_retargeting,ES,ios,226.48,"10,552",404,92,26
2025-02-06,facebook,fb_brand_awareness,EE,ios,94.76,"4,134",110,25,7
2025-03-06,tiktok,tt_app_installs,ES,ios,132.89,"7,883",369,38,5
2025-02-23,facebook,fb_brand_awareness,NL,android,79.2,"12,710",393,50,6
2025-09-23,google,google_search_brand,SI,ios,242.76,"8,792",230,50,12
2025-10-24,google,google_search_brand,EE,android,274.64,"8,077",365,42,10
2025-11-23,affiliate,aff_spring,NL,android,52.09,"4,863",116,15,2
2025-02-16,affiliate,aff_summer,GR,android,171.14,"13,969",279,30,2
2025-08-08,twitter,x_web_conversions,DE,android,100.91,"5,894",167,32,4
2025-12-27,instagram,ig_app_install,CY,android,139.02,"7,221",147,15,2
2025-12-20,google,google_display_retargeting,NL,ios,251.33,"7,206",360,32,3
2025-11-28,instagram,ig_reels_push,SI,android,138.12,"7,866",176,52,7
2025-06-07,facebook,fb_brand_awareness,ES,android,218.43,"9,574",260,40,4
2025-05-30,facebook,fb_retargeting,DE,ios,274.8,"13,835",237,65,15
2025-07-10,affiliate,aff_summer,SE,android,116.82,"14,166",213,14,2
2025-12-02,tiktok,tt_conversion_2025,HR,ios,211.46,"10,852",588,112,6
2025-05-25,affiliate,aff_spring,HU,ios,140.79,"14,030",146,24,4
2025-10-29,facebook,fb_brand_awareness,EE,android,375.22,"16,190",556,82,11
2025-12-29,google,google_pmax_2025,HR,ios,204.07,"6,101",192,43,5
2025-12-27,affiliate,aff_summer,DE,ios,54.14,"4,150",96,16,2
2025-04-28,facebook,fb_conversion_2025,HU,ios,47.53,"3,869",49,10,2
2025-07-20,facebook,fb_retargeting,AT,android,66.05,"2,668",49,8,2
2025-12-14,twitter,x_retargeting,LT,android,32.92,"8,087",181,23,5
2025-07-24,twitter,x_app_installs,PL,android,67.65,"7,265",165,13,1
2025-02-17,affiliate,aff_summer,GR,android,115.25,"8,766",142,17,3
2025-06-18,instagram,ig_reels_push,SK,ios,131.69,"6,368",259,30,7
2025-11-23,twitter,x_web_conversions,RO,ios,85.9,"4,878",63,14,1
2025-11-04,tiktok,tt_creator_push,PL,ios,39.03,"3,662",94,22,4
2025-09-14,google,google_search_brand,IE,android,212.26,"6,079",346,38,5
2025-03-30,twitter,x_app_installs,BG,ios,12.84,"4,220",28,5,1
2025-05-05,instagram,ig_story_launch,DK,android,102.03,"12,206",528,121,7
2025-04-01,tiktok,tt_app_installs,LV,ios,128.5,"7,374",284,77,14
2025-11-19,facebook,fb_brand_awareness,PT,ios,160.78,"7,833",266,75,17
2025-03-29,affiliate,aff_summer,AT,ios,47.12,"8,889",118,18,1
2025-12-10,google,google_display_retargeting,PL,ios,55.2,"5,683",205,38,7
2025-07-28,affiliate,aff_spring,SK,android,22.19,"5,779",126,11,1
2025-05-24,facebook,fb_retargeting,ES,ios,64.58,"3,330",93,21,4
2025-09-16,tiktok,tt_conversion_2025,CZ,ios,152.97,"11,646",160,27,6
2025-09-15,tiktok,tt_spark_ads,FR,ios,116.63,"8,718",283,52,12
2025-04-22,facebook,fb_app_install,PL,android,225.71,"15,643",165,52,11
2025-03-02,google,google_pmax_2025,CZ,android,216.76,"6,627",391,49,8
2025-08-23,twitter,x_awareness,CY,ios,64.8,"11,574",313,40,4
2025-06-20,instagram,ig_reels_push,EE,android,200.35,"11,132",254,49,4
2025-06-24,facebook,fb_conversion_2025,IT,android,93.54,"5,742",89,21,4
2025-06-10,google,google_search_brand,HR,android,154.84,"6,937",308,82,17
2025-06-11,affiliate,aff_winter,DE,android,84.95,"8,360",94,17,3
2025-01-26,google,google_search_brand,NL,android,302.32,"11,328",604,96,11
2025-11-26,facebook,fb_conversion_2025,LV,android,57.33,"5,971",106,35,6
2025-07-23,instagram,ig_app_install,DK,android,63.92,"6,657",235,40,3
2025-10-20,facebook,fb_conversion_2025,FR,ios,196.5,"8,073",225,67,11
2025-02-26,google,google_pmax_2025,BG,ios,260.51,"10,151",269,48,8
2025-06-09,twitter,x_web_conversions,HU,ios,27.86,"6,301",129,23,2
2025-08-20,affiliate,aff_winter,AT,ios,40.2,"3,278",63,11,0
2025-06-01,google,google_youtube_video,DE,android,95.02,"9,282",301,52,6
2025-11-13,instagram,ig_retargeting,BE,ios,326.5,"19,358",391,50,7
2025-06-09,instagram,ig_story_launch,HU,android,89.38,"9,225",194,46,7
2025-12-18,tiktok,tt_creator_push,NL,ios,92.85,"8,496",255,55,11
2025-08-06,instagram,ig_reels_push,EE,ios,66.42,"7,840",291,50,5
