invoice_id;user_id;plan_id;plan_duration;transaction_date;subscription_price;discount_applied;fees_charged;amount_paid
MYBraO4sYy;BVxffKiCj4;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
gez7o1OK2r;JrdE3jiT/P;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
ca6jCxgdzW;O2wzlr6OFq;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
Hi4TCIiwC9;wlcL7DZ2fg;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$3,09;$26,91
X3f6AaEuDl;sMmmCPX8FE;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
w65uNUzJiS;3i/WnjYTYI;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$3,09;$26,91
kMe4h3ggiq;36Hv4ixnsZ;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
cMUxleK5Wt;63vhW3r7dO;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,97;$28,03
eo5z1egneC;h+w8fzv8es;3ZksraziGv;Monthly;2023-02-26;$30,00;$0,00;$1,67;$28,33
Qzt01GR1zK;1PThgAlWaw;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
0RoEuO96cl;brTs65Tl5z;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$2,64;$27,36
jJuZfDUw5d;wHWWHKcVFM;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
vbUOj5vUrY;hR3IF7wyEL;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$3,09;$26,91
VpbCgWFNte;ZaMEzLkAd4;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
mktiXApq0H;9J0PJ7RKol;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
OFZIJJXz+I;yBybEUFOxU;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
yqYiiNrT8l;XBwpS7sUmI;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$2,64;$27,36
0UZ446C6FV;SOoHOWZLFk;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
q725wEWUy7;oqgkliqAo/;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$2,64;$27,36
3WtKDeI6XB;fU7H2eh92j;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
KOxcw0t4gu;3mmOyuyB/A;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
tFWPYB2Dwm;m2hz0U+rUv;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$3,09;$26,91
Z3merCp8m/;bWQQPjkb34;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
Ll2DAMU9Z/;rda62ETcjJ;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
Xs8g+S+O0B;JTXSEe10Om;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
3zN4Y6uPvJ;zWlpAU1L3L;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
Yu2XcPoq9k;9IxSAGqCHy;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
YxJk8DGnC6;farg7swAww;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
4ZVzDbFx+V;WiG3mDWsdV;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
wpJXLODtIn;j+H3REZUpx;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
8tCgW9PVig;iyksdHxIpr;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
OeliuGOMdP;4oGyg3vLVb;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
A6trEivQqu;lpbrLQLWHt;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
/YVovIPwRL;zzLig+VjEJ;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
pSnktYhmhT;ewBAXnBZUw;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
NSGmA+VL3E;PDAZZ414Mj;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
nk1erNW0wr;/3NSN1CNtm;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
88TNSwJEX1;RefVqaI2Jh;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
vGmyPdHSG5;wRts9wRRO1;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$2,64;$27,36
piUHLRRIZd;AaX/+5EQz5;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
zeiQusd6kq;cxa4b3hdub;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
hFL3bpGB4z;SXz4egkdcf;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
ojYBa5dAGP;8HXTtKZft0;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$3,09;$26,91
Rp9L1F4xN6;rYaQYJ7NSR;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$3,09;$26,91
yPRVU/jvbd;bq7uzpxBag;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
r+2g4+St5D;WUU4ZuHhNm;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
rfLXSWDuLN;gIn4yzuNrJ;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,97;$28,03
gnNrUHeVPW;kaN0w/8jEA;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
VLcrAGy+PO;xPkjpuVY4Y;4tWDsR5/vb;Annual;2023-02-27;$275,00;$0,00;$17,03;$257,97
c/MFDOs8oq;sluZa/n18g;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
rn14Wtf7ua;u21QCYdNki;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
ZCQTvOyHdo;/je8wozkzY;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$1,67;$28,33
ZaPmth5aG6;6DdU/Y9m3i;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$3,09;$26,91
VW926gly4D;pX7y7JtzFB;3ZksraziGv;Monthly;2023-02-27;$30,00;$0,00;$0,00;$30,00
1oq3Wk3KPK;0t0buTjt2C;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
7TtcMdpeuk;Vj03lWQ/BF;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
1/kOAEcxPX;jSoiwKSL7s;3ZksraziGv;Monthly;2023-02-28;$30,00;$7,50;$1,45;$21,05
ZkWrT4hki9;YuBrlnu/Tx;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
Nku9oE2D+B;9sEG3PUAAj;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
3zaU+gTy/C;3FmW0mXOyD;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
jIQi1eEAlZ;Nfyk4WTZgk;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
p0yMj980p7;k9dOGWFCQA;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
9cFb4IP0h/;g4z11Fg0bx;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
vnWmhN4nQm;fqYMAvi+zq;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
V1cVjmhQKv;nPXe6EEgES;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
95jE6fKCCG;td2w5Yknpl;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
s6rilwQ1Ya;WNNNG3t5H4;3ZksraziGv;Monthly;2023-02-28;$30,00;$15,00;$1,39;$13,61
eMmjEoaI+0;jUysQ26JLA;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
TARu6CGmze;OqivV5+uZB;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
lJCKd0kmrZ;ko4SBlvB6f;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
Rc42ETgJpr;To02spyAGh;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
TnaxyrmRSS;gqQoO7x66L;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
oCuY6/KFsU;b2zHSuedAD;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
6jcpM0gEwM;AHluZcF4Ib;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
/jE7ppqLz0;CjidJFfSkq;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
fQHkrTLUcG;27pQTKo/A4;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
5OWw4AGdD6;HT/pk6VNEe;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
y5PMb9cl3I;SmrJUeJB/A;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
cGQOVSqGLs;+O1YUKL3kd;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
T6zdmJUsiQ;M6NupW8556;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
whl4tEZnAo;9yHb4meb+8;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
CCzfDUPBVK;uHLVjll0LQ;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
KOsWod7z19;U7l0WIysvO;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
iL6UgO1swv;LVKk5WAsv5;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
L/GyCpjyVR;Xy0DCrar35;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
rdf5Uu1ROJ;hFjnkYsyRP;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
LsoqwWkOwR;SZQCW6PnUh;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
56hx8AtuSG;9TbfYZwHpD;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
WYbtSWgDEM;0fv3YsieyE;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
eVhXqjfakc;pMW+UUWFzv;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
Nsa9S/FfMz;WnguOAGpON;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
Lo7Lt9qOt+;4THHs76XgW;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
B/zMc7hETW;asVd3EnqMy;3ZksraziGv;Monthly;2023-02-28;$30,00;$7,50;$1,45;$21,05
NpBzOJxH0q;C+q4gLjc52;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
wFfDbAQuYT;QrbzNxRW2I;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
0vJ9EVfY6j;1ve2Fsi48K;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
y13riZsua0;kNdAl19ncE;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
51cHNkqixO;NG/ymAnrEO;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
2hzD7PU1Rv;Gug3PzHnd9;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
Zv0+X+jOvc;HvPuVCcwMs;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
g2XwsG3+fC;DenxPxzlPW;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
MUT1HoVTNu;uxUEZ89/wv;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
mwtBbPtmFy;tJVcZzvqa3;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
mM9gyOw3jx;r27MhDd2s5;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
rvct/EmATn;7cldQiin+i;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
QMDj+qxkaj;unTOt15DTb;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
ing6NKUTyw;aWh2+bdeSv;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
zW+l2PyIuG;aSWWv7j4So;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
3SqSco5RPv;BJ2zfifckV;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
FWIrpm5oQv;X8DcpqK2Y0;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
hAg/DEoH/i;qfuMEvo2tJ;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
NNG9lfs/Mv;2d5V7R5eJO;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
AB6s3CqhOa;MI4EkCFq0U;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
hIn3fY7I+8;mKCLRnw0Hf;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
B9sUi3pYV3;haFqqmqZo/;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
r+17DUao7g;+e88xxEJvO;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
eA+pDxuflv;0Tjx0OQobk;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
2xxAgpKaTc;FpXw9/3pby;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
cxsSbMW78g;pn+IfU9EB3;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
9N3sH2qg7c;cxDuLZQlyc;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
TQUCosqOHt;edaUkL+naD;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
mnKEx4qSYe;yFADRGnFi8;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
ysiq6vEmXO;AcCEOoCGmu;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
w6HQl7TrPX;0EWsD3i6I1;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
vO0qzJJcIT;g+9MAvH/VO;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
jVtrPDLUoT;VsIEaglXbB;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
BTfwhcSJyN;w96Gv8l6zi;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
Z77FiTl0SH;vt2XW5kw50;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
z566DB9Z/D;ln+gYsSca2;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
PZXqcpZ6Ib;mqlPvvZr74;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
W6MwkClHta;mWErBXGZjF;4tWDsR5/vb;Annual;2023-02-28;$275,00;$0,00;$17,03;$257,97
5Rf6MBjA3w;NW6gFcBn3x;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
xWcPN+/koF;PoqGTNdb/+;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
fG5IBKAtCZ;udDyRFdsgv;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
vUS6O/gcjY;5HxAjD7O8e;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
xPojtdB6FP;x5awRcLIYb;4tWDsR5/vb;Annual;2023-02-28;$275,00;$0,00;$17,03;$257,97
iP6Qa4dPUP;3FmSoa7ZHb;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
wOQcHBIw3m;3+R7CpD8nz;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
osC/fcuZBt;9a5oZmA9l9;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
XHXRu6eHuH;AbfJ9dZz7x;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
0oeA7Rf2c2;DLD4Lgvoan;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
SgXG2h1bEM;xxF/6IZrTR;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
g5ArC0std3;K5LiR2KB74;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
YZveSjGGCq;cH4yZ0hUv/;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
4M88HLCMiT;Cl6zk1gdxQ;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
0iTrUki3we;La5spDDiQB;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
T/9ZHu6BnY;Z5y2sxXlhn;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
uC6gTtpXrS;Xso6+DiLio;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
Qe8V+lMLim;/GHQk81i8s;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
B0rqzGBxt/;xy0EWYfS6y;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
Rf5qfNIbGH;TxMnOZ1zED;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
Uez0dyluQJ;BfxZDxiyK3;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
8ofriluYE9;adHHjO1rTs;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
Wm74mEVM+I;DoctrgZv05;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
XI/bJtDRPl;VSq893sNRI;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
XzGrhPLmCk;228b+0qtbm;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
6sLam6wF3V;9yu+fvkBIN;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
qDRSHAJI9M;qoYLFgBN04;4tWDsR5/vb;Annual;2023-02-28;$275,00;$0,00;$14,28;$260,72
N0Ev9VGQQD;DMl8zP+fBb;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
lk1GKH/tqu;bECHBpF2DN;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
wWOgv2l83/;EVWM9/6DCR;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
QOIU+xSIJ7;uw2jc4WWsE;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
8WQrh0u4nx;1dHnfqp7Sk;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
od3NnP1nuT;167sRK4Dsj;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
+g0irUdU5Y;+Fk45O9ScR;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
Z9tgEeoEse;fyyKTut+h2;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
zZWfcUnCL+;DIKVrVdw/F;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$3,09;$26,91
b/pCL4EBnx;NbJVv43Lyu;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
Xd6MS7j4rG;tdXleKl5kK;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$0,00;$30,00
mwnkJ0G7oo;JoA80oT0gK;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
TBwqF737Jn;PDuFpdXzxn;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,97;$28,03
YNF2SVDqkY;8XmZs4O0RP;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$2,64;$27,36
iy2cPV/6yy;1PMvvcmVah;3ZksraziGv;Monthly;2023-02-28;$30,00;$0,00;$1,67;$28,33
qZTAROl1R4;1gerEBqf93;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
yKcryCc409;IbKkOz4a3I;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
EnF2yRvuOD;6Mx0lMf20G;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
ydOqg+0nmw;T1ww/1hn9v;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
Rf79JajWK1;CgfDlIBStt;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
nChIS7gT+L;/0cHTfQBaf;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
As5Qv6BIgW;baCET+FZ3b;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
Yukm6m4BF3;T1Hngd7JYF;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
yWV46WpWiD;053Mdt7Jf7;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
V81m63M+q8;RVEVWi6E5K;3ZksraziGv;Monthly;2023-03-01;$30,00;$10,00;$1,58;$18,42
AOgBVfDlXZ;WdxkulV58z;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
4fSr0E4YhC;CUnZqGlKNd;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
Mk/dzJyPtY;5ZYDmZ35n3;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
XpSGW+cyUy;ncA7TUqZ5f;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
xhkt3Xgqna;kc1JF9dSLK;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
SdzlDdjlpx;UeQ20vlQx8;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
AdL8/v5QUg;xoi6gw7WRz;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
nR/bfZwUhp;0E6YawZVek;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
2Xa/+I8/q4;nwEE6NC8il;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
Wc8IDL0oMH;Ryl97hafhM;4tWDsR5/vb;Annual;2023-03-01;$275,00;$0,00;$14,28;$260,72
gg3dOfyCy3;WGrM4jwcvG;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
XEoYQYP94D;c3wNKUy3vA;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
h/PVXfY3pp;MUMig25OLh;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
0+LejUmp09;1yIQtujiZs;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
2YzRxFmJmI;TeMoaJGEC5;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
dbb5XME84j;J2CvsPtzOi;4tWDsR5/vb;Annual;2023-03-01;$275,00;$0,00;$25,71;$249,29
uc6dbR+yeK;ZeiMRUEzyI;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
drPqZR3xRm;B7k3hBPTQ8;3ZksraziGv;Monthly;2023-03-01;$30,00;$10,00;$1,38;$18,62
4iaIZGTO7x;h8K1R9w5cc;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
0wjyoKMDDi;i6k4dMTvl9;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
mvEPZIaOs3;T/a9OJTjso;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
vwpk+SBak1;Qc84EcWkeZ;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
ZpUF6tQxq2;05Zg/Ie41Q;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
Avglv+N+0R;Fbuu+3n+uv;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
ZEOXb3Y75w;mRh/nClJQR;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
UH4kvY9Pxh;Uy3wkPTyNN;4tWDsR5/vb;Annual;2023-03-01;$275,00;$0,00;$17,03;$257,97
ToY6VP08+k;g9fC/JkcvO;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$2,64;$27,36
Wi7LctcDBk;DSmk2w7bSm;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
OKbkzlxwIk;PesjI0/T5+;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
gLkov+Kqot;P7UZmKt08I;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$3,09;$26,91
6hdcWyfBLx;jg6mlaEJQQ;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
bmnuGVXnwq;BWlS0fqEMN;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
ItMSO4mWMs;zCi+q4mnQt;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
+vckH+xyE6;k45mM8yT6U;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
5UyVxPGLR8;3ACLQRM8J1;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$0,00;$30,00
Pe9RFk+0F9;i2gDaTd9Nd;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
/8rsH/n3gW;60KjDNyrb/;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
rIzhzGj+Et;Fj4Hz5rybL;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
8C+OvgYuwA;mP9HyYgmcT;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,97;$28,03
yH4JuoRilE;oV7/9TyexS;3ZksraziGv;Monthly;2023-03-01;$30,00;$0,00;$1,67;$28,33
